"species","colour","cluster","cluster_int","cluster_name"
"Astarte.borealis","#00AD9A","D",4,"Zone3_D"
"Astarte.elliptica","#00AD9A","D",4,"Zone3_D"
"Dipolydora.quadrilobata","#00AD9A","D",4,"Zone3_D"
"Neoamphitrite.figulus","#00AD9A","D",4,"Zone3_D"
"Electra.pilosa","#00AD9A","D",4,"Zone3_D"
"Aricidea.minuta","#00AD9A","D",4,"Zone3_D"
"Spio.goniocephala","#00AD9A","D",4,"Zone3_D"
"Crassicorophium.crassicor","#00AD9A","D",4,"Zone3_D"
"Lineus.ruber","#00AD9A","D",4,"Zone3_D"
"Harmothoe.imbricata","#DD64BE","C",3,"Zone3_C"
"Asterias.rubens","#DD64BE","C",3,"Zone3_C"
"Parvicardium.pinnulatum","#DD64BE","C",3,"Zone3_C"
"Aricidea.suecica","#DD64BE","C",3,"Zone3_C"
"Phyllodoce.mucosa","#DD64BE","C",3,"Zone3_C"
"Corbula.gibba","#DD64BE","C",3,"Zone3_C"
"Arctica.islandica","#DD64BE","C",3,"Zone3_C"
"Trochochaeta.multisetosa","#DD64BE","C",3,"Zone3_C"
"Kurtiella.bidentata","#DD64BE","C",3,"Zone3_C"
"Phaxas.pellucidus","#DD64BE","C",3,"Zone3_C"
"Heteromastus.filiformis","#DD64BE","C",3,"Zone3_C"
"Ampharete.baltica","#DD64BE","C",3,"Zone3_C"
"Scoloplos.armiger","#DD64BE","C",3,"Zone3_C"
"Gammarus.tigrinus","#DD64BE","C",3,"Zone3_C"
"Terebellides.stroemii","#DD64BE","C",3,"Zone3_C"
"Ampelisca.macrocephala","#DD64BE","C",3,"Zone3_C"
"Crenella.decussata","#DD64BE","C",3,"Zone3_C"
"Apistobranchus.tullbergi","#DD64BE","C",3,"Zone3_C"
"Artacama.proboscidea","#DD64BE","C",3,"Zone3_C"
"Abra.alba","#DD64BE","C",3,"Zone3_C"
"Nephtys.ciliata","#DD64BE","C",3,"Zone3_C"
"Ophiura.albida","#DD64BE","C",3,"Zone3_C"
"Parexogone.hebes","#DD64BE","C",3,"Zone3_C"
"Spio.arndti","#DD64BE","C",3,"Zone3_C"
"Lysilla.loveni","#DD64BE","C",3,"Zone3_C"
"Musculus.niger","#DD64BE","C",3,"Zone3_C"
"Nephtys.pente","#DD64BE","C",3,"Zone3_C"
"Protomedeia.fasciata","#DD64BE","C",3,"Zone3_C"
"Sertularia.cupressina","#DD64BE","C",3,"Zone3_C"
"Mya.truncata","#DD64BE","C",3,"Zone3_C"
"Hiatella.arctica","#DD64BE","C",3,"Zone3_C"
"Nereimyra.punctata","#DD64BE","C",3,"Zone3_C"
"Pherusa.plumosa","#DD64BE","C",3,"Zone3_C"
"Halcampa.duodecimcirrata","#DD64BE","C",3,"Zone3_C"
"Farrella.repens","#DD64BE","C",3,"Zone3_C"
"Pariambus.typicus","#DD64BE","C",3,"Zone3_C"
"Priapulus.caudatus","#00A6CA","B",2,"Zone3_B"
"Aricidea.cerrutii","#00A6CA","B",2,"Zone3_B"
"Ampharete.acutifrons","#00A6CA","B",2,"Zone3_B"
"Bylgides.sarsi","#00A6CA","B",2,"Zone3_B"
"Halicryptus.spinulosus","#00A6CA","B",2,"Zone3_B"
"Pontoporeia.femorata","#00A6CA","B",2,"Zone3_B"
"Diastylis.rathkei","#00A6CA","B",2,"Zone3_B"
"Limecola.balthica","#00A6CA","B",2,"Zone3_B"
"Opercularella.lacerata","#00AA5A","A",1,"Zone3_A"
"Diastyloides.biplicatus","#00AA5A","A",1,"Zone3_A"
"Parvicardium.minimum","#00AA5A","A",1,"Zone3_A"
"Metridium.senile","#00AA5A","A",1,"Zone3_A"
"Molgula.manhattensis","#00AA5A","A",1,"Zone3_A"
"Clytia.hemisphaerica","#00AA5A","A",1,"Zone3_A"
"Gammarellus.homari","#00AA5A","A",1,"Zone3_A"
"Laonice.bahusiensis","#00AA5A","A",1,"Zone3_A"
"Paramphinome.jeffreysii","#00AA5A","A",1,"Zone3_A"
"Ophelia.rathkei","#00AA5A","A",1,"Zone3_A"
"Pusillina.inconspicua","#00AA5A","A",1,"Zone3_A"
"Hermania.scabra","#00AA5A","A",1,"Zone3_A"
"Philine.quadripartita","#00AA5A","A",1,"Zone3_A"
"Alkmaria.romijni","#00AA5A","A",1,"Zone3_A"
"Microphthalmus.sczelkowii","#00AA5A","A",1,"Zone3_A"
"Musculus.discors","#00AA5A","A",1,"Zone3_A"
"Apoglossum.ruscifolium","#00AA5A","A",1,"Zone3_A"
"Bathyporeia.pelagica","#00AA5A","A",1,"Zone3_A"
"Eleocharis.uniglumis","#00AA5A","A",1,"Zone3_A"
"Juncus.gerardii","#00AA5A","A",1,"Zone3_A"
"Triglochin.maritima","#00AA5A","A",1,"Zone3_A"
"Schoenoplectus.lacustris","#00AA5A","A",1,"Zone3_A"
"Ascophyllum.nodosum","#00AA5A","A",1,"Zone3_A"
"Lemna.minor","#00AA5A","A",1,"Zone3_A"
"Ulva.linza","#00AA5A","A",1,"Zone3_A"
"Ulva.prolifera","#00AA5A","A",1,"Zone3_A"
"Ericthonius.brasiliensis","#00AA5A","A",1,"Zone3_A"
"Fucus.vesiculosus.radicans","#00AA5A","A",1,"Zone3_A"
"Spermatochnus.paradoxus","#00AA5A","A",1,"Zone3_A"
"Chordaria.flagelliformis","#00AA5A","A",1,"Zone3_A"
"Dictyosiphon.chordaria","#00AA5A","A",1,"Zone3_A"
"Spongonema.tomentosum","#00AA5A","A",1,"Zone3_A"
"Monocorophium.insidiosum","#00AA5A","A",1,"Zone3_A"
"Apherusa.bispinosa","#00AA5A","A",1,"Zone3_A"
"Halosiphon.tomentosus","#00AA5A","A",1,"Zone3_A"
"Spongomorpha.aeruginosa","#00AA5A","A",1,"Zone3_A"
"Scrobicularia.plana","#00AA5A","A",1,"Zone3_A"
"Chara.baltica","#00AA5A","A",1,"Zone3_A"
"Platynereis.dumerilii","#00AA5A","A",1,"Zone3_A"
"Ruppia.maritima","#00AA5A","A",1,"Zone3_A"
"Zannichellia.palustris","#00AA5A","A",1,"Zone3_A"
"Baltidrilus.costatus","#00AA5A","A",1,"Zone3_A"
"Heterotanais.oerstedii","#00AA5A","A",1,"Zone3_A"
